SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0,64,0,0.6590576171875,"(1288.0, 2083.0]",11,0,1,0,0.0
0,0.018805529922246933,36,1,0.3205576539039612,"(4126.0, 4500.0]",4,0,1,0,0.0
0,0.054741088300943375,57,0,0.5449040532112122,"(4500.0, 5000.0]",18,0,3,0,2.0
1,0.26779231429100037,60,0,0.8684656620025635,nan,5,0,0,0,1.0
0,0.12946189939975739,51,0,0.6376880407333374,nan,8,0,1,0,3.0
0,0.6446719765663147,58,1,0.14347338676452637,"(11600.0, 14250.0]",10,0,0,0,0.0
0,0.37042340636253357,50,0,0.28093257546424866,"(11600.0, 14250.0]",11,0,0,2,0.0
1,0.9999998807907104,49,0,0.2783036530017853,"(3833.0, 4126.0]",5,7,0,1,1.0
0,0.9999997019767761,45,0,0.316573828458786,"(5333.0, 5827.5]",6,0,1,0,6.0
0,0.9438270926475525,65,0,0.2225804328918457,"(5333.0, 5827.5]",10,0,0,0,0.0
0,0.10522677004337311,44,0,0.35954853892326355,"(4126.0, 4500.0]",8,0,2,0,2.0
0,0.07914416491985321,57,1,206.99891662597656,nan,4,0,0,0,0.0
0,0.105958953499794,57,0,854.3392333984375,nan,8,0,2,0,0.0
0,0.018395010381937027,62,1,0.1854558289051056,"(4500.0, 5000.0]",5,0,1,0,0.0
0,0.6943985819816589,40,0,0.3048255443572998,nan,2,0,0,0,2.0
0,0.17472471296787262,50,0,0.15615171194076538,"(4126.0, 4500.0]",1,0,0,0,0.0
0,0.10310227423906326,51,0,0.7178652286529541,nan,3,0,0,0,0.0
0,0.14604198932647705,61,0,0.513515055179596,"(6864.0, 7500.0]",22,0,3,0,2.0
0,0.01334083080291748,91,0,0.4507346451282501,"(2550.0, 3000.0]",11,0,1,0,0.0
0,0.5302004814147949,43,1,0.4181508421897888,"(4500.0, 5000.0]",10,0,1,1,2.0
0,0.4720613360404968,39,2,0.2611561119556427,"(5827.5, 6250.0]",5,3,0,0,2.0
0,0.31307870149612427,63,0,0.2950977385044098,"(5000.0, 5333.0]",6,0,0,0,0.0
0,0.26453059911727905,54,0,149.9698028564453,nan,12,0,3,0,0.0
0,0.8011564016342163,50,0,0.47233864665031433,nan,6,1,0,1,2.0
0,0.03187404200434685,48,0,0.2981139123439789,"(2083.0, 2550.0]",8,0,0,0,0.0
0,0.777625322341919,64,0,0.4630977511405945,nan,6,0,0,0,0.0
0,0.9999999403953552,41,0,0.6080805659294128,"(5333.0, 5827.5]",11,0,2,1,1.0
0,0.6863364577293396,54,2,0.3968349099159241,"(3000.0, 3454.5]",12,0,1,1,1.0
0,0.5684717893600464,62,0,0.8269280791282654,"(-0.001, 1288.0]",1,0,0,0,1.0
1,0.026401376351714134,56,1,1594.828857421875,nan,5,4,1,0,0.0
0,0.08092579990625381,41,1,0.6197293400764465,"(3454.5, 3833.0]",6,0,1,0,4.0
0,0.4439794421195984,56,0,0.2890452742576599,"(14250.0, 208333.0]",10,1,2,0,0.0
0,0.01787417009472847,63,0,0.2820851504802704,"(10016.0, 11600.0]",14,0,1,0,1.0
0,0.9999997615814209,39,0,0.3740197718143463,"(7500.0, 8167.5]",6,0,2,0,0.0
0,0.1797143518924713,54,0,0.4174715280532837,"(9020.0, 10016.0]",14,0,7,0,0.0
0,0.9999998807907104,55,0,0.2389172613620758,"(-0.001, 1288.0]",4,1,0,0,0.0
0,0.014459868893027306,50,0,0.5812152624130249,"(2550.0, 3000.0]",11,0,2,0,0.0
0,0.445773720741272,61,0,0.34281110763549805,"(4500.0, 5000.0]",9,0,2,0,0.0
0,0.1779126673936844,46,0,0.33090299367904663,"(7500.0, 8167.5]",5,0,2,0,2.0
0,0.14375996589660645,69,0,0.18301819264888763,"(6864.0, 7500.0]",14,0,0,0,0.0
0,0.18267080187797546,48,0,936.5493774414062,nan,4,1,0,0,1.0
0,0.3710598647594452,30,0,0.148967906832695,"(10016.0, 11600.0]",7,0,2,0,2.0
0,0.12404753267765045,34,0,0.45740950107574463,"(-0.001, 1288.0]",8,0,1,0,2.0
0,0.020702851936221123,54,0,0.15332654118537903,"(6864.0, 7500.0]",8,0,0,0,0.0
0,0.2961311638355255,35,0,0.3483140468597412,"(6864.0, 7500.0]",5,0,2,0,4.0
0,0.013858652673661709,41,1,0.46736663579940796,"(3000.0, 3454.5]",5,0,1,1,0.0
0,0.27788764238357544,80,0,0.28750312328338623,"(3454.5, 3833.0]",9,0,0,0,0.0
0,0.31666281819343567,63,1,0.20673853158950806,"(3833.0, 4126.0]",7,1,0,1,1.0
0,0.34830114245414734,51,1,0.48866188526153564,"(3833.0, 4126.0]",11,0,1,0,0.0
0,0.33121541142463684,57,0,0.2840459644794464,"(3454.5, 3833.0]",6,0,1,0,0.0
0,0.01783033274114132,70,0,0.35480785369873047,nan,2,0,0,0,0.0
0,0.20146183669567108,41,0,0.22614778578281403,"(-0.001, 1288.0]",5,0,0,0,0.0
0,0.0,71,0,0.6348918080329895,"(4500.0, 5000.0]",9,0,1,0,0.0
0,0.8273051381111145,68,0,0.483122855424881,"(3454.5, 3833.0]",7,0,1,0,4.0
0,0.033212170004844666,46,0,0.3151211440563202,"(11600.0, 14250.0]",11,0,0,0,0.0
0,1.0,36,1,0.6716615557670593,"(3454.5, 3833.0]",4,0,1,0,0.0
0,0.05826403945684433,43,0,0.2719349265098572,"(10016.0, 11600.0]",11,0,2,0,2.0
0,0.005529891233891249,82,0,0.3419880270957947,nan,11,0,1,0,0.0
1,0.05906148999929428,32,0,0.299735426902771,"(3000.0, 3454.5]",5,0,2,3,1.0
0,0.7257213592529297,44,0,0.0024227870162576437,"(5333.0, 5827.5]",6,0,0,0,0.0
0,0.03220300376415253,43,0,0.07811973243951797,"(3833.0, 4126.0]",5,0,0,0,0.0
0,0.39371711015701294,50,0,0.19242997467517853,"(9020.0, 10016.0]",9,0,1,0,0.0
0,0.0,42,0,0.4877394139766693,"(-0.001, 1288.0]",3,0,1,0,2.0
0,0.41652628779411316,57,0,0.3591470420360565,"(5827.5, 6250.0]",6,0,2,0,0.0
0,0.0,69,0,0.1542646288871765,"(10016.0, 11600.0]",7,0,1,0,1.0
0,0.023430267348885536,67,0,398.44244384765625,nan,6,0,1,0,1.0
0,0.10558614879846573,45,0,0.31279364228248596,"(7500.0, 8167.5]",11,0,1,0,2.0
0,0.16045142710208893,68,0,0.3638111352920532,"(-0.001, 1288.0]",9,0,1,0,2.0
0,0.04113012179732323,69,0,0.6022766828536987,"(7500.0, 8167.5]",10,0,1,0,0.0
1,0.9910873770713806,48,4,0.36259782314300537,"(6864.0, 7500.0]",9,0,1,0,0.0
0,0.2910010814666748,46,0,0.6381317973136902,"(2550.0, 3000.0]",13,0,2,0,2.0
0,0.11302441358566284,63,0,1.1301188468933105,"(3000.0, 3454.5]",5,0,1,0,0.0
0,0.017452741041779518,43,0,0.22285650670528412,"(6250.0, 6864.0]",9,0,1,0,0.0
0,0.18107743561267853,34,1,0.45116135478019714,"(6250.0, 6864.0]",7,0,2,0,0.0
0,0.03430240601301193,58,0,0.04395529255270958,"(5827.5, 6250.0]",6,0,0,0,0.0
0,0.15984776616096497,41,0,0.42881855368614197,"(2550.0, 3000.0]",5,0,2,0,0.0
0,0.07062144577503204,59,0,0.17087437212467194,"(10016.0, 11600.0]",8,0,0,0,0.0
0,0.3114440441131592,56,0,0.7429187893867493,"(2550.0, 3000.0]",11,0,2,0,0.0
0,0.20274598896503448,67,0,0.2803190052509308,"(4126.0, 4500.0]",14,0,1,0,1.0
0,0.2686697542667389,51,0,0.18680329620838165,"(4126.0, 4500.0]",2,1,0,1,4.0
0,0.09362156689167023,60,0,0.15964572131633759,"(3833.0, 4126.0]",17,0,1,0,2.0
0,0.22148215770721436,63,0,0.3093337416648865,"(6864.0, 7500.0]",6,0,0,0,0.0
0,0.05867811664938927,55,0,1093.8074951171875,nan,8,0,2,0,0.0
0,0.15915657579898834,54,2,0.3812556862831116,"(4126.0, 4500.0]",18,0,5,0,1.0
0,0.0,59,1,0.5851906538009644,"(6864.0, 7500.0]",11,0,2,0,1.0
0,0.8941546082496643,49,0,0.35419192910194397,"(6250.0, 6864.0]",10,1,7,0,2.0
1,0.48824480175971985,50,0,0.42503419518470764,"(5827.5, 6250.0]",12,0,1,0,0.0
0,0.021705342456698418,32,1,0.20060449838638306,"(4500.0, 5000.0]",7,0,1,0,0.0
0,0.010467631742358208,51,0,0.5676982998847961,"(2083.0, 2550.0]",10,0,2,0,0.0
0,0.6711759567260742,61,0,0.7770459651947021,"(5827.5, 6250.0]",4,0,2,0,0.0
0,0.007828861474990845,83,0,1.9589104652404785,nan,8,0,0,0,0.0
0,0.1368619203567505,66,0,0.0041295066475868225,"(5000.0, 5333.0]",5,0,0,1,1.0
0,0.0016777776181697845,56,0,0.022715989500284195,"(6864.0, 7500.0]",8,0,0,0,2.0
0,0.0019280031556263566,51,0,0.1626463383436203,"(2550.0, 3000.0]",7,0,0,0,0.0
0,0.0,48,2,700.9100952148438,nan,7,0,3,0,5.0
0,0.01174276415258646,71,1,165.63037109375,"(1288.0, 2083.0]",8,0,1,0,0.0
0,0.3472302556037903,34,0,0.4822580814361572,"(5827.5, 6250.0]",5,0,2,0,0.0
0,0.04852953925728798,30,1,0.20262716710567474,"(-0.001, 1288.0]",6,0,0,0,1.0
0,0.014164412394165993,66,0,70.47411346435547,nan,8,0,0,0,0.0
0,0.8760742545127869,56,0,0.2948489487171173,"(5000.0, 5333.0]",6,0,1,1,0.0
0,0.07835967093706131,73,0,0.25489574670791626,"(11600.0, 14250.0]",10,0,1,0,0.0
0,0.0,63,0,411.6401672363281,nan,12,0,3,0,1.0
0,0.20299804210662842,45,0,0.38677382469177246,"(2083.0, 2550.0]",6,0,1,0,0.0
0,0.09854625165462494,69,0,0.3595244884490967,"(5000.0, 5333.0]",8,0,1,0,0.0
0,0.0173831507563591,70,0,0.6380876302719116,"(4126.0, 4500.0]",15,0,5,0,0.0
0,0.8896369338035583,44,0,0.5964226722717285,"(3833.0, 4126.0]",7,0,2,0,2.0
0,0.0415852852165699,56,0,2135.93505859375,nan,6,0,3,0,0.0
0,0.2187453806400299,47,0,0.20780964195728302,"(3833.0, 4126.0]",4,0,1,0,2.0
0,0.19124676287174225,55,0,0.3102104365825653,"(5827.5, 6250.0]",9,0,1,0,2.0
1,0.3529331386089325,49,0,0.25039827823638916,"(3454.5, 3833.0]",8,2,1,1,2.0
0,0.03360737860202789,51,1,0.4487047791481018,"(5827.5, 6250.0]",8,0,3,0,1.0
0,0.21590183675289154,55,0,0.15748925507068634,"(4500.0, 5000.0]",7,0,0,0,0.0
0,0.2237248420715332,61,0,0.3066176176071167,"(2550.0, 3000.0]",14,0,0,0,0.0
0,0.0020290203392505646,41,1,0.1297612488269806,"(3000.0, 3454.5]",5,0,0,0,0.0
0,0.5185095071792603,55,0,3397.51171875,nan,4,0,2,0,1.0
0,0.9999998807907104,50,0,0.6237368583679199,"(3454.5, 3833.0]",9,1,2,0,0.0
0,0.04333735629916191,32,0,0.2279486060142517,"(2083.0, 2550.0]",6,0,0,0,3.0
0,0.5886485576629639,59,1,0.24967557191848755,"(-0.001, 1288.0]",5,0,0,0,1.0
0,0.3890741169452667,49,0,0.9134976267814636,"(6250.0, 6864.0]",7,0,2,0,2.0
0,0.16807745397090912,30,1,0.3964519798755646,"(8167.5, 9020.0]",6,0,0,0,0.0
0,0.041733428835868835,73,0,0.4488714933395386,"(5827.5, 6250.0]",8,0,1,0,1.0
0,0.11944278329610825,41,2,0.1302839070558548,"(6250.0, 6864.0]",5,2,0,1,2.0
0,0.05378061160445213,52,0,0.3220497667789459,"(1288.0, 2083.0]",7,0,0,0,0.0
0,0.0898757204413414,39,0,0.2888302206993103,"(5333.0, 5827.5]",7,2,0,1,1.0
0,0.10659139603376389,69,0,0.6700855493545532,nan,11,0,1,0,0.0
0,0.9921255707740784,40,0,0.35757604241371155,"(5333.0, 5827.5]",6,0,1,1,6.0
0,0.03283136710524559,67,0,0.439068078994751,"(1288.0, 2083.0]",5,0,0,0,1.0
0,0.0,55,0,0.18566836416721344,"(3000.0, 3454.5]",9,0,0,0,0.0
0,0.3692530393600464,63,0,0.1887187510728836,"(5333.0, 5827.5]",9,0,0,0,2.0
0,0.04833560064435005,52,0,0.3941349983215332,"(2550.0, 3000.0]",11,0,1,0,1.0
0,0.09169500321149826,46,0,0.044297270476818085,"(6864.0, 7500.0]",7,0,0,0,0.0
0,0.5031148791313171,34,0,0.2405732125043869,"(6250.0, 6864.0]",6,0,0,0,0.0
0,0.05638977140188217,46,0,0.45902901887893677,nan,6,0,0,0,1.0
0,0.15735898911952972,54,0,0.3614235520362854,"(4500.0, 5000.0]",9,0,1,0,0.0
1,0.5505329370498657,57,6,0.1139950230717659,"(6864.0, 7500.0]",9,2,0,2,1.0
1,0.07177800685167313,49,0,0.4138847291469574,"(5827.5, 6250.0]",7,0,2,0,0.0
0,0.032423682510852814,54,0,0.2565244436264038,"(8167.5, 9020.0]",10,0,1,0,1.0
1,0.160618394613266,49,0,0.4068054258823395,"(4500.0, 5000.0]",16,0,2,0,0.0
0,0.9396407604217529,50,1,0.7918339371681213,"(6250.0, 6864.0]",11,0,2,0,0.0
0,0.05922764539718628,36,0,0.7204972505569458,"(-0.001, 1288.0]",3,0,1,0,0.0
0,0.9999998211860657,51,0,0.5135830640792847,"(4500.0, 5000.0]",6,0,2,0,0.0
0,0.011830480769276619,36,1,0.1595606952905655,"(7500.0, 8167.5]",5,0,1,0,0.0
0,0.04762505367398262,39,0,0.31564244627952576,"(7500.0, 8167.5]",10,0,2,0,1.0
0,0.4773975610733032,45,0,0.5323222875595093,"(4126.0, 4500.0]",6,0,2,0,2.0
0,0.18352735042572021,52,1,0.2918776869773865,"(11600.0, 14250.0]",12,0,2,1,0.0
0,0.16219064593315125,60,0,10.174638748168945,nan,5,0,1,0,1.0
0,0.1011270135641098,70,0,0.2283061146736145,"(11600.0, 14250.0]",6,0,1,0,1.0
0,0.00704048341140151,40,0,2643.14501953125,nan,6,0,2,0,0.0
0,0.046118997037410736,52,0,0.23607327044010162,"(3000.0, 3454.5]",6,0,0,0,1.0
0,0.9871733784675598,32,0,0.16630896925926208,nan,1,0,0,0,0.0
0,0.8558610081672668,38,0,0.08152174204587936,"(2550.0, 3000.0]",2,0,0,0,5.0
0,0.2904038429260254,39,0,0.3881514072418213,"(8167.5, 9020.0]",8,1,9,2,1.0
1,0.5728043913841248,60,3,0.39896872639656067,"(14250.0, 208333.0]",12,0,4,4,1.0
0,0.14690421521663666,56,0,0.33246323466300964,"(5000.0, 5333.0]",10,0,3,0,2.0
0,0.6667833924293518,42,0,0.4744308590888977,"(4126.0, 4500.0]",11,0,2,0,0.0
0,0.04928390309214592,40,0,0.34924057126045227,"(2550.0, 3000.0]",5,0,1,0,0.0
0,0.16819000244140625,60,0,0.45845839381217957,"(2550.0, 3000.0]",9,0,1,0,0.0
0,0.4386936128139496,62,0,62.6948127746582,"(3833.0, 4126.0]",11,1,1,0,1.0
0,0.2509060204029083,38,0,0.19103343784809113,"(4500.0, 5000.0]",5,0,0,0,1.0
0,0.4504198729991913,44,0,0.31036534905433655,"(6250.0, 6864.0]",5,0,1,1,0.0
0,0.6957444548606873,69,0,0.5032764673233032,"(4126.0, 4500.0]",8,0,2,0,0.0
0,0.14436691999435425,57,1,0.425596684217453,"(3000.0, 3454.5]",6,1,1,1,0.0
1,0.6686959862709045,50,1,0.42007455229759216,"(2550.0, 3000.0]",7,0,3,0,2.0
0,0.36536282300949097,34,0,0.2544141113758087,"(1288.0, 2083.0]",6,0,0,0,1.0
0,0.6363217830657959,41,4,0.2147744745016098,"(2550.0, 3000.0]",5,2,0,0,2.0
0,0.1132037490606308,41,0,0.2862970232963562,"(3000.0, 3454.5]",10,0,0,0,1.0
0,0.022281859070062637,48,0,320.306396484375,nan,4,0,1,0,3.0
0,0.0008253935375250876,57,0,0.6894689202308655,nan,7,0,1,0,0.0
0,0.260455846786499,63,0,75.07384490966797,nan,6,0,1,0,2.0
0,0.02709742821753025,48,0,0.3188282549381256,"(-0.001, 1288.0]",10,0,2,0,0.0
0,0.0728108286857605,59,0,0.38330796360969543,"(5827.5, 6250.0]",6,0,1,0,1.0
0,0.10627670586109161,59,0,0.4670514762401581,"(4500.0, 5000.0]",12,0,2,0,0.0
0,0.09685329347848892,64,0,0.7165907621383667,"(5333.0, 5827.5]",6,0,1,0,0.0
0,0.08526084572076797,58,0,0.8306713104248047,"(2083.0, 2550.0]",6,0,2,0,1.0
0,0.058728329837322235,62,2,0.5647602677345276,"(6864.0, 7500.0]",19,0,3,0,0.0
0,0.20852400362491608,44,0,0.3274507224559784,"(3000.0, 3454.5]",4,0,0,0,0.0
0,0.08290112018585205,50,0,0.6216731071472168,"(2550.0, 3000.0]",4,0,1,0,0.0
0,0.02654464915394783,54,0,0.4084652066230774,"(7500.0, 8167.5]",11,0,1,0,1.0
0,0.17907817661762238,63,0,0.22915582358837128,"(3000.0, 3454.5]",7,0,0,0,1.0
0,0.029774008318781853,64,1,0.31026944518089294,"(2083.0, 2550.0]",6,0,0,0,1.0
0,0.5390278697013855,47,0,842.4034423828125,nan,7,0,0,0,0.0
0,0.22198697924613953,49,1,0.7961705923080444,"(5333.0, 5827.5]",12,0,2,0,0.0
0,0.9999999403953552,40,4,0.6094509959220886,"(5827.5, 6250.0]",6,1,3,1,0.0
0,0.6276997327804565,56,1,0.7680279016494751,"(4126.0, 4500.0]",8,0,2,0,0.0
0,0.5615701675415039,64,0,0.23176629841327667,"(5000.0, 5333.0]",3,0,1,0,1.0
0,0.17717532813549042,47,0,0.19100859761238098,"(5333.0, 5827.5]",4,0,0,0,2.0
0,0.26937350630760193,52,3,0.33471083641052246,"(6864.0, 7500.0]",8,0,2,2,0.0
0,0.03743444010615349,60,0,0.24019116163253784,"(6864.0, 7500.0]",9,0,0,0,1.0
0,0.19543375074863434,52,0,0.520993173122406,"(5827.5, 6250.0]",7,0,1,0,0.0
0,0.560683012008667,75,0,0.24144621193408966,"(6864.0, 7500.0]",8,0,1,0,1.0
1,0.7993484139442444,40,0,1.2448835372924805,nan,4,1,0,1,2.0
0,0.09435232728719711,58,0,0.3786453306674957,"(5827.5, 6250.0]",4,0,1,0,0.0
0,0.0,64,1,4.519384860992432,nan,6,0,0,0,0.0
0,0.2305026352405548,71,0,0.18712745606899261,"(4500.0, 5000.0]",6,0,0,0,1.0
0,0.3930045962333679,51,1,0.6202227473258972,"(-0.001, 1288.0]",11,0,2,0,2.0
0,0.8758020997047424,45,0,1669.770263671875,nan,5,0,2,0,0.0
1,0.061371590942144394,42,1,0.7251832485198975,"(-0.001, 1288.0]",7,0,2,0,2.0
0,0.7585951089859009,52,0,0.2977331876754761,"(5333.0, 5827.5]",12,0,2,0,6.0
0,0.13809698820114136,50,1,0.16120947897434235,"(3833.0, 4126.0]",5,0,0,0,0.0
0,0.36906203627586365,49,0,0.2820401191711426,"(4126.0, 4500.0]",3,0,1,0,0.0
0,0.5769240856170654,40,0,0.39939364790916443,"(5827.5, 6250.0]",8,0,2,0,0.0
1,0.2249562293291092,39,0,0.34345340728759766,"(5827.5, 6250.0]",7,0,1,0,1.0
0,0.018817119300365448,52,0,0.10115659981966019,"(-0.001, 1288.0]",5,0,0,0,0.0
0,0.033696841448545456,57,0,0.3066566586494446,"(7500.0, 8167.5]",13,0,1,0,3.0
0,0.25955531001091003,42,0,0.2678714096546173,"(5827.5, 6250.0]",11,0,1,0,3.0
0,0.11325542628765106,59,0,0.5137236714363098,"(1288.0, 2083.0]",10,0,1,1,2.0
0,0.5070012211799622,66,0,0.39577099680900574,"(5827.5, 6250.0]",8,0,1,0,0.0
0,0.0264687929302454,57,0,0.45173734426498413,nan,6,0,0,0,1.0
0,0.9966793060302734,55,0,0.15260037779808044,"(14250.0, 208333.0]",5,0,1,0,0.0
0,0.0,71,0,0.7016493082046509,nan,10,0,1,0,1.0
0,0.8355279564857483,46,0,0.41821739077568054,"(3454.5, 3833.0]",10,0,0,0,1.0
0,0.4600462019443512,56,0,0.38363248109817505,"(4126.0, 4500.0]",12,0,1,0,0.0
0,0.16836842894554138,31,0,0.31529700756073,"(5827.5, 6250.0]",9,0,1,0,1.0
0,0.39253145456314087,44,0,0.549494743347168,"(4500.0, 5000.0]",8,0,2,0,0.0
1,0.18982204794883728,44,1,0.3433627486228943,"(6864.0, 7500.0]",8,1,1,1,1.0
1,0.9999997615814209,39,0,0.33474820852279663,"(6864.0, 7500.0]",7,0,2,0,2.0
0,0.5033446550369263,49,0,0.3464431166648865,"(10016.0, 11600.0]",13,0,1,0,0.0
1,0.8963900208473206,55,2,0.2951602041721344,"(6864.0, 7500.0]",10,0,2,1,2.0
0,0.6520765423774719,68,0,0.4809197783470154,"(10016.0, 11600.0]",13,0,2,0,0.0
0,0.02445688657462597,26,1,0.0020067638251930475,"(3833.0, 4126.0]",3,0,0,0,0.0
1,0.4254698157310486,54,0,0.33816641569137573,"(3000.0, 3454.5]",9,0,1,0,2.0
0,0.5559515953063965,47,0,0.4363636076450348,"(3454.5, 3833.0]",9,0,0,1,0.0
0,0.025771040469408035,53,0,0.13105757534503937,"(5333.0, 5827.5]",4,0,0,0,1.0
1,0.9359234571456909,47,0,0.4449540972709656,"(5333.0, 5827.5]",7,0,1,0,0.0
0,0.8602383136749268,60,0,0.32975706458091736,"(1288.0, 2083.0]",3,1,0,0,1.0
0,0.002775948727503419,68,0,0.6639363765716553,"(2550.0, 3000.0]",7,0,0,0,0.0
0,0.3652157187461853,32,0,0.2935132384300232,"(6864.0, 7500.0]",5,0,0,0,3.0
0,0.3093465268611908,43,0,0.25458115339279175,"(6250.0, 6864.0]",7,1,0,0,2.0
0,0.15255531668663025,40,0,0.04812097176909447,"(11600.0, 14250.0]",6,0,0,0,0.0
0,0.9999998807907104,41,0,0.21829979121685028,"(5827.5, 6250.0]",5,0,0,0,6.0
0,0.07026737183332443,62,0,26.538862228393555,nan,7,0,1,0,0.0
0,0.006626457441598177,54,0,0.7111462950706482,"(7500.0, 8167.5]",8,0,2,0,0.0
0,0.06774139404296875,56,0,0.4218634366989136,"(-0.001, 1288.0]",7,0,1,0,0.0
0,0.010831459425389767,59,0,0.23843325674533844,"(11600.0, 14250.0]",8,0,1,0,3.0
0,0.14132365584373474,51,0,0.31794264912605286,"(6864.0, 7500.0]",10,0,2,0,0.0
0,0.39789238572120667,55,0,0.5155929923057556,"(4126.0, 4500.0]",7,0,1,0,1.0
0,0.49827659130096436,72,0,0.34592196345329285,"(5827.5, 6250.0]",18,0,1,0,0.0
0,1.0371119976043701,44,0,92.00556945800781,"(-0.001, 1288.0]",6,0,1,0,4.0
0,0.23460893332958221,69,1,0.3539997637271881,"(3454.5, 3833.0]",10,0,1,0,0.0
0,0.08050278574228287,58,1,0.5720219016075134,"(3454.5, 3833.0]",8,0,1,1,1.0
1,0.328938364982605,41,1,0.5038602352142334,"(-0.001, 1288.0]",5,3,0,1,1.0
1,0.6447699666023254,44,0,0.32393261790275574,"(5827.5, 6250.0]",7,0,0,0,1.0
0,0.3518007695674896,48,0,0.5607748627662659,"(4126.0, 4500.0]",10,0,1,0,1.0
0,0.767987847328186,41,0,0.47026827931404114,"(3833.0, 4126.0]",6,0,1,1,5.0
0,0.2979642450809479,30,0,0.5656485557556152,"(4500.0, 5000.0]",5,0,1,0,1.0
0,0.023321200162172318,32,0,0.08824247121810913,"(6864.0, 7500.0]",4,0,1,0,2.0
0,0.9999998211860657,49,0,0.49485382437705994,"(4500.0, 5000.0]",6,0,3,0,4.0
0,0.03699454665184021,43,0,0.014995231293141842,"(3833.0, 4126.0]",6,0,0,0,0.0
0,0.11377934366464615,50,0,0.32268357276916504,"(5827.5, 6250.0]",9,0,1,0,0.0
0,0.029647430405020714,60,0,0.44604921340942383,"(5333.0, 5827.5]",13,0,2,0,0.0
0,0.6231593489646912,39,0,0.3108486235141754,"(4500.0, 5000.0]",4,0,1,0,0.0
0,0.06947286427021027,61,0,438.1379089355469,nan,10,0,4,0,0.0
0,0.23212659358978271,57,1,0.22660385072231293,"(3833.0, 4126.0]",8,0,0,0,0.0
0,0.05702969431877136,35,0,0.2966774106025696,"(-0.001, 1288.0]",6,0,0,0,0.0
0,0.10502167791128159,83,0,0.4274698793888092,"(10016.0, 11600.0]",17,0,1,0,0.0
0,0.27491068840026855,34,0,0.19989703595638275,"(5827.5, 6250.0]",5,0,0,0,2.0
0,0.9999998807907104,54,0,0.6397101879119873,"(4126.0, 4500.0]",8,0,3,0,4.0
0,0.14285145699977875,55,1,0.423673152923584,"(2083.0, 2550.0]",5,0,1,0,2.0
0,0.8692119717597961,68,0,0.5290803909301758,"(5827.5, 6250.0]",14,0,2,0,0.0
0,0.10261008888483047,76,0,0.3240319788455963,nan,7,0,0,0,0.0
0,0.04584318771958351,50,2,0.4689190983772278,"(1288.0, 2083.0]",7,2,5,0,1.0
0,0.020703068003058434,49,0,0.24772027134895325,"(4500.0, 5000.0]",11,0,2,0,0.0
0,0.08796817064285278,67,0,0.4897027611732483,"(3000.0, 3454.5]",9,0,2,0,0.0
0,0.3509260416030884,47,0,1.1574902534484863,"(2083.0, 2550.0]",9,0,2,0,0.0
0,0.044615741819143295,54,1,0.44255778193473816,"(5827.5, 6250.0]",11,0,2,0,2.0
0,0.0020179322455078363,52,1,1823.9278564453125,"(1288.0, 2083.0]",10,0,2,0,0.0
0,0.0993422418832779,48,0,0.41324684023857117,"(3833.0, 4126.0]",7,0,1,0,0.0
0,0.4446597993373871,50,0,1026.5008544921875,"(4500.0, 5000.0]",4,0,1,0,0.0
0,0.00016269429761450738,41,0,0.09911040216684341,"(14250.0, 208333.0]",9,0,1,0,0.0
0,0.05941580981016159,41,0,0.32328280806541443,"(5333.0, 5827.5]",5,0,1,0,1.0
0,0.7712299823760986,55,0,0.6019549369812012,"(3833.0, 4126.0]",11,0,1,0,4.0
0,0.6106828451156616,45,3,220.92713928222656,nan,5,1,2,1,0.0
0,0.1030655950307846,36,0,0.41117656230926514,"(3833.0, 4126.0]",6,0,1,0,2.0
0,0.304424524307251,63,0,0.21423296630382538,"(10016.0, 11600.0]",8,0,1,0,1.0
0,0.29229962825775146,32,0,0.2900400459766388,"(11600.0, 14250.0]",6,0,2,0,2.0
0,0.38952332735061646,58,0,0.3933975100517273,"(9020.0, 10016.0]",9,0,2,0,0.0
0,0.5514661073684692,61,0,0.4792497158050537,"(2083.0, 2550.0]",4,0,0,0,0.0
1,0.258775919675827,45,1,0.16807757318019867,"(5333.0, 5827.5]",5,0,0,0,1.0
0,0.9375721216201782,56,0,1336.49267578125,"(3454.5, 3833.0]",8,0,2,0,0.0
1,0.9036973118782043,46,0,0.42843344807624817,"(8167.5, 9020.0]",7,0,1,2,0.0
0,0.020313629880547523,32,0,0.3147740066051483,"(5827.5, 6250.0]",10,1,1,0,2.0
1,0.8621307015419006,39,3,0.30512017011642456,"(4126.0, 4500.0]",5,6,0,2,4.0
0,0.0738474503159523,56,0,0.3198133409023285,"(11600.0, 14250.0]",9,0,1,0,1.0
0,0.5473350286483765,52,0,0.18253637850284576,"(6864.0, 7500.0]",3,1,0,0,1.0
0,0.034718167036771774,54,2,0.3227100074291229,"(5333.0, 5827.5]",15,0,1,0,2.0
0,0.43335482478141785,71,0,0.48177945613861084,"(5000.0, 5333.0]",15,0,2,0,2.0
0,0.06083950772881508,56,2,0.49686676263809204,"(3454.5, 3833.0]",7,0,3,0,0.0
